row,column,value
6,121,0.336314
6,122,0.316483
6,123,0.28714
6,124,0.247825
6,125,0.198397
6,126,0.139427
6,127,0.0721356
6,128,0
7,0,0
7,1,-0.0429563
7,2,-0.0711335
7,3,-0.0868838
7,4,-0.0919763
7,5,-0.0881962
7,6,-0.0771346
7,7,-0.0602271
7,8,-0.0387206
7,9,-0.0136752
7,10,0.0140314
7,11,0.0436833
7,12,0.074709
7,13,0.106672
7,14,0.139253
7,15,0.17223
7,16,0.205462
7,17,0.238871
7,18,0.272428
7,19,0.306136
7,20,0.340023
7,21,0.374123
7,22,0.408476
7,23,0.443111
7,24,0.478044
7,25,0.513274
7,26,0.548773
7,27,0.58449
7,28,0.620344
7,29,0.656227
7,30,0.692003
7,31,0.727506
7,32,0.762546
7,33,0.796908
7,34,0.830357
7,35,0.862635
7,36,0.893471
7,37,0.922581
7,38,0.949667
7,39,0.974428
7,40,0.996558
7,41,1.01575
7,42,1.0317
7,43,1.0441
7,44,1.05268
7,45,1.05716
7,46,1.05728
7,47,1.05281
7,48,1.04351
7,49,1.02922
7,50,1.00976
7,51,0.985002
7,52,0.95485
7,53,0.919241
7,54,0.878145
7,55,0.831574
7,56,0.779577
7,57,0.722241
7,58,0.659697
7,59,0.592112
7,60,0.519695
7,61,0.442695
7,62,0.3614
7,63,0.276137
7,64,0.187271
7,65,0.0952008
7,66,0.000361503
7,67,-0.09677
7,68,-0.195631
7,69,-0.295628
7,70,-0.396147
7,71,-0.496554
7,72,-0.596194
7,73,-0.694395
7,74,-0.790473
7,75,-0.883733
7,76,-0.973479
7,77,-1.05901
7,78,-1.13965
7,79,-1.2147
7,80,-1.28353
7,81,-1.34549
7,82,-1.4
7,83,-1.4465
7,84,-1.48451
7,85,-1.51357
7,86,-1.53334
7,87,-1.54351
7,88,-1.54389
7,89,-1.53438
7,90,-1.51496
7,91,-1.48575
7,92,-1.44696
7,93,-1.39893
7,94,-1.34209
7,95,-1.27702
7,96,-1.20439
7,97,-1.12498
7,98,-1.03967
7,99,-0.949428
7,100,-0.855286
7,101,-0.758345
7,102,-0.659724
7,103,-0.560526
7,104,-0.461823
7,105,-0.36464
7,106,-0.269956
7,107,-0.178681
7,108,-0.0916512
7,109,-0.00962275
7,110,0.0667407
7,111,0.136956
7,112,0.200643
7,113,0.257468
